"spotify_id","name","artists","snapshot_date","is_explicit","duration_ms","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","time_signature","__index_level_0__"
"2yzshFeBIwH8tWIqHEFLeD","un x100to","Grupo Frontera, Bad Bunny","2023-10-18 00:00:00.000000000",false,194563,0.571,0.72,9,-4.089,1,0.0458,0.213,0,0.271,0.542,83.827,4,1129674
"5RqSsdzTNPX1uzkmlHCFvK","QLONA","KAROL G, Peso Pluma","2023-10-18 00:00:00.000000000",true,172797,0.841,0.738,7,-7.455,0,0.307,0.52,0,0.0892,0.484,169.918,4,1129672
"1YnChEM51BVZ5dRhbVFEMl","SEDA","Bad Bunny, Bryant Myers","2023-10-18 00:00:00.000000000",true,190476,0.706,0.566,6,-6.441,0,0.126,0.268,0.00000102,0.111,0.23,125.876,4,1129671
"23d8v6tU6lR77pFKsApMtF","NADIE SABE","Bad Bunny","2023-10-18 00:00:00.000000000",true,379058,0.529,0.711,11,-5.016,0,0.0669,0.572,0,0.0799,0.582,170.305,4,1129682
"39L3LdlHS3gqB62HPWaJRg","NO ME QUIERO CASAR","Bad Bunny","2023-10-18 00:00:00.000000000",true,225654,0.914,0.698,1,-5.228,1,0.115,0.32,0.00000876,0.083,0.757,99.011,4,1129696
"0rDQZJtSGgsB2rdkObpdFa","VOU 787","Bad Bunny","2023-10-18 00:00:00.000000000",true,123643,0.834,0.555,5,-7.902,0,0.197,0.0488,0,0.265,0.563,125.015,4,1129698
"6TBpPOmLOa1mInpq3PIz6N","Obapluto (feat. Pa Monday-Edo)","Shallipopi, Pa Monday-Edo","2023-10-18 00:00:00.000000000",false,170605,0.815,0.923,6,-3.753,0,0.0875,0.209,0,0.255,0.622,114.009,4,1129723
"5bh6Uoxkt8Jjzhr1C4ibiD","COMMEND","ODUMODUBLVCK","2023-10-18 00:00:00.000000000",true,148800,0.599,0.58,5,-9.143,0,0.265,0.138,0,0.13,0.649,72.64,3,1129722
"7sFukIJffFFLwnazXIbqP5","KUBOLOR (feat. Amaarae)","ODUMODUBLVCK, Amaarae","2023-10-18 00:00:00.000000000",true,129056,0.575,0.724,11,-7.331,0,0.268,0.327,0.000116,0.302,0.71,105.96,4,1129721
"4jcrO2T6XJ1B7hXsAEJ3ve","Pidgin & English","Bnxn","2023-10-18 00:00:00.000000000",true,218657,0.771,0.399,6,-7.876,0,0.122,0.406,0.0000493,0.115,0.0885,115.985,5,1129720
"6WUdooO1NS5LZadjGNwY5U","Puff & Pass","Zerrydl","2023-10-18 00:00:00.000000000",false,161462,0.851,0.951,10,-3.993,0,0.0451,0.0757,0.185,0.428,0.842,113.022,4,1129719
"5mhM7bfzv52bzfCzlq8vH1","Ngozi","Crayon, Ayra Starr","2023-10-18 00:00:00.000000000",false,221217,0.903,0.428,6,-14.557,1,0.247,0.0335,0.00000623,0.0623,0.503,115.029,4,1129718
"4bE2eWDiGBzRgfTl5IPBW4","Ask About Me","Mohbad","2023-10-18 00:00:00.000000000",true,175820,0.738,0.692,5,-8.753,0,0.0713,0.119,0.00936,0.0453,0.834,111.972,4,1129717
"0tt7KXPcP2Vez6cOedspRE","Things on Things","Shallipopi","2023-10-18 00:00:00.000000000",false,196179,0.942,0.703,5,-6.524,0,0.145,0.0951,0,0.399,0.655,114.997,4,1129716
"5ZtK8XAVnoaGdBXZWCEVCY","Lonely At The Top","Asake","2023-10-18 00:00:00.000000000",false,157714,0.778,0.801,6,-7.326,0,0.106,0.692,0.000155,0.0912,0.914,104.986,4,1129715
"4RoKNqyZ9622tcAeNPNv5k","City Boys","Burna Boy","2023-10-18 00:00:00.000000000",true,153346,0.808,0.634,2,-6.764,0,0.172,0.0851,0,0.127,0.569,100.03,4,1129714
"5Trqt6aqWnhqAcWS4Zto7v","Oscroh (Pepperline)","Shallipopi","2023-10-18 00:00:00.000000000",true,164675,0.908,0.688,1,-6.885,1,0.0596,0.176,0.00000258,0.0912,0.715,112.006,4,1129713
"35MU2MEhQMw0NhXZztAP9m","BLOOD ON THE DANCE FLOOR (feat. Bloody Civilian and Wale)","ODUMODUBLVCK, Bloody Civilian, Wale","2023-10-18 00:00:00.000000000",true,233571,0.689,0.835,1,-6.364,0,0.144,0.256,0.0000114,0.22,0.769,111.966,4,1129712
"2CeKVsFFXG4QzA415QygGb","Feliz Cumpleaños Ferxxo","Feid","2023-10-18 00:00:00.000000000",false,155960,0.865,0.573,5,-5.501,1,0.0678,0.0863,0,0.305,0.563,94.999,4,1129711
"4eMKD8MRroxCqugpsxCCNb","MOJABI GHOST","Tainy, Bad Bunny","2023-10-18 00:00:00.000000000",true,232131,0.805,0.707,6,-3.758,0,0.0353,0.142,0.0000371,0.563,0.744,122.014,4,1129709
"3tt9i3Hhzq84dPS8H7iSiJ","La Bachata","Manuel Turizo","2023-10-18 00:00:00.000000000",false,162637,0.835,0.679,7,-5.329,0,0.0364,0.583,0.00000198,0.218,0.85,124.98,4,1129708
"5jt25aFjW2kNoBqaEVaz5W","LA INOCENTE","Mora, Feid","2023-10-18 00:00:00.000000000",true,202173,0.757,0.789,5,-3.46,0,0.0583,0.307,0,0.0717,0.464,91.911,4,1129707
"0fea68AdmYNygeTGI4RC18","LA CANCIÓN","J Balvin, Bad Bunny","2023-10-18 00:00:00.000000000",false,242573,0.754,0.646,7,-5.795,1,0.317,0.152,0.0000185,0.108,0.429,176.089,4,1129706
"3mRF0YNsDdFKFnxwg16hSz","VUELVE CANDY B","Bad Bunny","2023-10-18 00:00:00.000000000",true,266171,0.785,0.691,4,-3.119,0,0.0904,0.223,0.00000174,0.154,0.225,122.92,4,1129705
"7E9GeFGfjXw9LAI4ay6rsw","El Tóxico","Grupo Firme, Carin Leon","2023-10-18 00:00:00.000000000",false,179745,0.626,0.503,10,-5.087,1,0.141,0.407,0,0.234,0.821,72.985,4,1129703
"5qzLdvRViHUrRNdkpakG7C","BATICANO","Bad Bunny","2023-10-18 00:00:00.000000000",true,256000,0.785,0.6,3,-7.793,0,0.0656,0.455,0.00000676,0.131,0.431,105.009,4,1129702
"5Eax0qFko2dh7Rl2lYs3bx","Efecto","Bad Bunny","2023-10-18 00:00:00.000000000",true,213061,0.801,0.475,7,-8.797,0,0.0516,0.141,0.0000173,0.0639,0.234,98.047,4,1129701
"505v13epFXodT9fVAJ6h8k","AMARGURA","KAROL G","2023-10-18 00:00:00.000000000",true,170480,0.92,0.696,6,-3.356,0,0.0742,0.183,0,0.149,0.545,106.966,4,1129700
"3upTB6o5YgeALHgDp3mzte","Qué Onda Perdida","Grupo Firme, Gerardo Coronel","2023-10-18 00:00:00.000000000",false,239637,0.497,0.501,2,-4.141,1,0.03,0.305,0,0.377,0.669,109.732,1,1129699
"3TYOH7ta0101NYssoH5GlU","MERCEDES CAROTA","Bad Bunny, YOVNGCHIMI","2023-10-18 00:00:00.000000000",true,202635,0.822,0.487,1,-5.815,1,0.223,0.385,0.0000655,0.115,0.193,134.046,4,1129670
"7MVIfkyzuUmQ716j8U7yGR","Rara Vez","Taiu, Milo j","2023-10-18 00:00:00.000000000",false,128677,0.838,0.708,5,-4.668,0,0.166,0.176,0,0.343,0.96,119.984,4,1129500
"4qSEvFGCpde73gqIuq3sho","HIBIKI","Bad Bunny, Mora","2023-10-18 00:00:00.000000000",true,208000,0.801,0.645,6,-5.605,0,0.0706,0.604,0,0.118,0.528,119.935,4,1129669
"01ppKlDRCmPpusO3yNrSRY","TELEFONO NUEVO","Bad Bunny, Luar La L","2023-10-18 00:00:00.000000000",true,354784,0.619,0.619,2,-6.238,1,0.491,0.407,0,0.0932,0.393,125.752,4,1129667
"6W9qtw3ddhkYznaOxB50p8","The Feeling","Lost Frequencies","2023-10-18 00:00:00.000000000",false,153449,0.615,0.744,7,-7.706,1,0.163,0.404,0,0.0906,0.357,131.837,4,1129637
"2C2vSufLm1wLq2GjDH3iMh","Engelbewaarder","Marco Schuitmaker","2023-10-18 00:00:00.000000000",false,196520,0.799,0.919,8,-4.821,1,0.0398,0.112,0,0.105,0.973,130.006,3,1129636
"22dUzMFttcR3uU17NcOAIv","Desire (with Sam Smith)","Calvin Harris, Sam Smith","2023-10-18 00:00:00.000000000",false,179161,0.587,0.924,11,-5.433,0,0.0457,0.0311,0.0171,0.23,0.509,140.009,4,1129631
"5w40ZYhbBMAlHYNDaVJIUu","Chemical","Post Malone","2023-10-18 00:00:00.000000000",true,184013,0.498,0.897,2,-4.907,1,0.045,0.00136,0,0.118,0.373,169.902,4,1129630
"3StdsywJPGA9TskfcwQpPa","7K Op Je Feestje","Noano, Antybanty","2023-10-18 00:00:00.000000000",false,130485,0.863,0.535,6,-8.857,0,0.237,0.00749,0,0.136,0.391,103.051,4,1129629
"2Z5EUCXngeoYD7wmJBcJv1","UNHEALTHY (feat. Shania Twain)","Anne-Marie, Shania Twain","2023-10-18 00:00:00.000000000",false,149653,0.621,0.66,11,-6.208,0,0.0366,0.00526,0,0.072,0.407,119.937,4,1129628
"1BymSDOQY7CZY5BUekA8yH","Domino","KATNUF, Ronnie Flex, Jonna Fraser, Caza","2023-10-18 00:00:00.000000000",true,147403,0.803,0.517,11,-7.587,0,0.0662,0.168,0,0.403,0.641,104.851,4,1129627
"7jBqqJNT5aOCkuyvrd7scH","Ik Kijk Soms Naar Jou","Mula B","2023-10-18 00:00:00.000000000",true,182621,0.475,0.63,5,-8.52,0,0.0834,0.671,0,0.0989,0.137,128.698,4,1129624
"78dZXRH9JBXITQsS9Mlnsl","Loco Loco (feat. Sluwe Ollie)","Alessio, Sluwe Ollie","2023-10-18 00:00:00.000000000",true,165694,0.827,0.664,1,-5.848,1,0.305,0.208,0,0.0537,0.582,141.993,4,1129623
"23RoR84KodL5HWvUTneQ1w","(It Goes Like) Nanana - Edit","Peggy Gou","2023-10-18 00:00:00.000000000",false,231545,0.671,0.876,7,-5.681,0,0.0352,0.12,0.188,0.0823,0.964,129.998,4,1129622
"2GEuZRsMwllbjBFpdOOBAx","Vas-y (Ga Maar)","Suzan & Freek, Claude","2023-10-18 00:00:00.000000000",false,186455,0.578,0.324,0,-8.977,1,0.0369,0.695,0,0.126,0.302,157.788,4,1129620
"0QlOkt8nkZ8zqu8xb2SHU8","Not Fair","Niklas Dee, Old Jim, Enny-Mae","2023-10-18 00:00:00.000000000",false,163034,0.733,0.976,5,-5.305,1,0.045,0.0294,0.0000712,0.25,0.523,144.989,4,1129619
"31nfdEooLEq7dn3UMcIeB5","Vois sur ton chemin - Techno Mix","BENNETT","2023-10-18 00:00:00.000000000",false,178156,0.634,0.824,2,-3.394,0,0.047,0.0908,0.0711,0.119,0.371,137.959,4,1129616
"2YmJZWGcy0yONMCsEKOuVD","Overcome","Nothing But Thieves","2023-10-18 00:00:00.000000000",false,214723,0.413,0.876,11,-4.577,1,0.057,0.000938,0.000104,0.387,0.341,164.08,4,1129639
"75KZRDouF6WcfkThhnJSvB","0800 HEAVEN","Nathan Dawe, Joel Corry, Ella Henderson","2023-10-18 00:00:00.000000000",false,159316,0.644,0.836,6,-4.083,1,0.111,0.183,0.00000171,0.343,0.21,140.015,4,1129640
"0OvO2X2Q3i98dc5RcgEN3x","Jungle","Alok, The Chainsmokers, Mae Stephens","2023-10-18 00:00:00.000000000",false,175500,0.596,0.667,6,-5.651,0,0.0295,0.0524,0.000109,0.205,0.217,140.002,4,1129641
"25OeKzcqakFPaJlXHPE5lm","Primera Cita","Carin Leon","2023-10-18 00:00:00.000000000",false,186455,0.535,0.395,10,-7.805,1,0.0634,0.597,0.0000678,0.0969,0.488,157.795,3,1129666
"7iQXYTyuG13aoeHxGG28Nh","PERRO NEGRO","Bad Bunny, Feid","2023-10-18 00:00:00.000000000",true,162767,0.911,0.778,5,-2.248,1,0.262,0.0887,0.0000216,0.179,0.345,96.057,4,1129665
"4bw8mcDUSRWfQo63ZTYRnU","Según Quién","Maluma, Carin Leon","2023-10-18 00:00:00.000000000",true,142334,0.909,0.762,9,-3.974,1,0.0643,0.434,0,0.0856,0.843,101.987,3,1129664
"3nNmRE0DxHC6ZaKkrpUumS","FINA","Bad Bunny, Young Miko","2023-10-18 00:00:00.000000000",true,216327,0.847,0.724,1,-5.41,1,0.298,0.0869,0.00000111,0.118,0.396,94.601,4,1129663
"4MjDJD8cW7iVeWInc2Bdyj","MONACO","Bad Bunny","2023-10-18 00:00:00.000000000",true,267194,0.787,0.621,4,-5.009,0,0.068,0.15,0.000402,0.58,0.13,139.056,4,1129662
"1vYF6O8JLonzVYrJGSGNNW","Verleden Tijd","FLEMMING","2023-10-18 00:00:00.000000000",false,167244,0.584,0.594,3,-7.105,1,0.149,0.403,0,0.162,0.553,120.053,4,1129661
"3c28vYkrzU9nVqvJfbaSiu","Amalia","Wesly Bronkhorst","2023-10-18 00:00:00.000000000",false,157485,0.705,0.942,7,-2.179,0,0.0957,0.284,0.00000127,0.334,0.879,106.043,4,1129660
"22skzmqfdWrjJylampe0kt","Can't Hold Us (feat. Ray Dalton)","Macklemore & Ryan Lewis, Macklemore, Ryan Lewis, Ray Dalton","2023-10-18 00:00:00.000000000",false,258431,0.633,0.927,2,-4.468,1,0.0839,0.0267,0,0.0986,0.88,146.097,4,1129659
"18tV3JqwwB5Acsa8vP12lp","Layla","Claude","2023-10-18 00:00:00.000000000",false,163428,0.763,0.754,7,-7.006,1,0.0586,0.332,0.0000558,0.0946,0.368,104.977,4,1129658
"3zkb0907pOJqU7m3Qh5hB7","She Knows - with Akon","Dimitri Vegas & Like Mike, David Guetta, Afro Bros, Akon","2023-10-18 00:00:00.000000000",false,135706,0.42,0.866,7,-5.065,0,0.151,0.242,0.000318,0.107,0.843,198.066,3,1129657
"2LcmbuYX7tyR4DWy3b273L","Noodgeval","Goldband","2023-10-18 00:00:00.000000000",true,214383,0.856,0.89,2,-6.463,0,0.0627,0.131,0.0143,0.0614,0.77,139.003,4,1129656
"4uoSxzvEVMcDsIK0aHZFAv","How You Samba","Kris Kross Amsterdam, Sofía Reyes, Tinie Tempah","2023-10-18 00:00:00.000000000",false,151680,0.566,0.704,11,-8.003,0,0.0752,0.0461,0.0000325,0.731,0.429,124.933,4,1129654
"7GWU6dQFjYF5YpsAUwZfGq","Oceaan","Racoon","2023-10-18 00:00:00.000000000",false,164757,0.593,0.313,9,-8.961,1,0.0383,0.866,0,0.108,0.219,95.904,4,1129652
"0PGAJhIelmtWlfQVHeFa1A","AaAAaa","Mula B","2023-10-18 00:00:00.000000000",true,146357,0.727,0.721,6,-9.078,0,0.0892,0.377,0.0341,0.678,0.214,114.819,4,1129651
"0mozpacigd082TTRqi5IZc","Nickel For Goodbye","Racoon","2023-10-18 00:00:00.000000000",false,231744,0.694,0.71,8,-8.308,0,0.0386,0.122,0,0.0813,0.697,117.049,4,1129650
"4EmH2iRucAgCOnhuJRotUi","Drifting","Tiësto","2023-10-18 00:00:00.000000000",false,147692,0.625,0.951,9,-4.866,0,0.0393,0.0718,0.585,0.164,0.376,130.001,4,1129648
"4fWyBvLIPO68D2Ff87t1em","Stiekem","Maan, Goldband","2023-10-18 00:00:00.000000000",false,203437,0.748,0.579,1,-8.046,0,0.0323,0.0156,0.0000137,0.192,0.625,127.974,4,1129647
"78ZiXK0IZ1uiuCHUzFWmcl","Hartslag Van De Stad","Tino Martin, Mart Hoogkamer","2023-10-18 00:00:00.000000000",false,179025,0.808,0.737,0,-5.279,0,0.0346,0.0919,0,0.0881,0.619,111.983,4,1129646
"3YfGTvsTAWGC2lgoDOikUz","One in a Million","Bebe Rexha, David Guetta","2023-10-18 00:00:00.000000000",false,160529,0.454,0.931,11,-4.083,1,0.0321,0.238,0.000623,0.289,0.462,137.945,4,1129645
"07fbDnkKdZGk1gLvknxrns","RUNAWAY","OneRepublic","2023-10-18 00:00:00.000000000",false,143264,0.624,0.684,3,-5.507,0,0.0513,0.0336,0,0.0771,0.75,163.033,4,1129644
"6zDitZRQadPCyaVl4u6OJy","Stay (Never Leave)","Kris Kross Amsterdam, SERA, Conor Maynard","2023-10-18 00:00:00.000000000",false,152139,0.678,0.723,3,-4.85,0,0.0457,0.0264,0,0.0984,0.537,106.943,4,1129642
"7ABLbnD53cQK00mhcaOUVG","LALA","Myke Towers","2023-10-18 00:00:00.000000000",true,197920,0.708,0.737,1,-4.045,1,0.0436,0.0739,0.00162,0.0955,0.607,91.986,4,1129668
"4UMIv5jd9gK98a39BQRD9X","Kesariya","Pritam, Arijit Singh, Amitabh Bhattacharya","2023-10-18 00:00:00.000000000",false,268164,0.577,0.574,0,-6.525,1,0.0278,0.572,0,0.1,0.436,94.009,4,1129353
"7AsG1F1eMWd17RYan8M3Wm","Dil Nu","AP Dhillon, Shinda Kahlon","2023-10-18 00:00:00.000000000",false,233666,0.811,0.655,1,-7.118,0,0.0353,0.0947,0.00000163,0.068,0.925,117.979,4,1129352
"7m4CgL81VVIHaaiSxyH922","Desi Kalakaar","Yo Yo Honey Singh","2023-10-18 00:00:00.000000000",false,253352,0.751,0.67,0,-4.587,1,0.267,0.0796,0.00018,0.0908,0.766,156.062,4,1129351
"2N0SPREDYqILVEFSsWF5N5","Love Me Again","V","2023-10-18 00:00:00.000000000",false,182293,0.633,0.607,0,-6.182,0,0.0532,0.183,0.00000138,0.167,0.363,74.029,4,1129350
"0s76ExpXyMGVBlKLUr683e","Faasle","Aditya Rikhari","2023-10-18 00:00:00.000000000",false,221988,0.645,0.324,1,-13.621,0,0.0545,0.754,0.000727,0.103,0.493,162.037,3,1129349
"4QyX8CBSjcoq4iMZuvifyF","What Jhumka ? (From ""Rocky Aur Rani Kii Prem Kahaani"")","Pritam, Arijit Singh, Jonita Gandhi, Ranveer Singh, Madan Mohan, Amitabh Bhattacharya","2023-10-18 00:00:00.000000000",false,213611,0.821,0.823,2,-5.455,1,0.1,0.235,0,0.207,0.479,107.953,4,1129348
"7o1SDLghDwMc4OW3rKakVt","Afterhours","Bir, Dhanju, thiarajxtt","2023-10-18 00:00:00.000000000",false,140152,0.772,0.703,11,-7.73,0,0.122,0.211,0.00122,0.129,0.48,90.036,4,1129347
"29m79w9xPMH4YCD6r8JSmV","Excuses","AP Dhillon, Gurinder Gill, Intense","2023-10-18 00:00:00.000000000",false,176232,0.837,0.717,5,-7.749,0,0.0822,0.0842,0,0.149,0.494,94.984,4,1129346
"0ntAdrRd2ferE32aw637e9","Long time no see","Taimour Baig, Raffey Anwar, AUR","2023-10-18 00:00:00.000000000",false,218600,0.813,0.343,1,-12.647,1,0.275,0.339,0,0.106,0.392,87.995,4,1129345
"42TMa2hgBNjte4uV7jNCnQ","Baller","Shubh, Ikky","2023-10-18 00:00:00.000000000",false,148188,0.711,0.702,5,-10.048,1,0.233,0.00487,0.0163,0.0932,0.674,180.219,4,1129344
"4blqlsA1uf2d2I40E90EUC","Tere Hawaale (From ""Laal Singh Chaddha"")","Pritam, Arijit Singh, Shilpa Rao","2023-10-18 00:00:00.000000000",false,346290,0.589,0.522,9,-10.649,1,0.0391,0.642,0.0000274,0.0992,0.31,109.094,4,1129343
"4VsP4Dm8gsibRxB5I2hEkw","Kahani Suno 2.0","Kaifi Khalil","2023-10-18 00:00:00.000000000",false,173637,0.577,0.379,11,-13.235,1,0.0374,0.909,0.000586,0.0986,0.26,139.585,3,1129354
"6ygiy70ujkNOYXM1tQuMNe","Admirin' You (feat. Preston Pablo)","Karan Aujla, Ikky, Preston Pablo","2023-10-18 00:00:00.000000000",false,214750,0.756,0.664,1,-6.227,1,0.0851,0.0935,0,0.104,0.675,96.018,4,1129342
"3nKQrVVlwbAQSnFbgZWdN0","White Brown Black","Avvy Sra, Karan Aujla, Jaani","2023-10-18 00:00:00.000000000",false,175999,0.868,0.748,1,-3.492,0,0.0951,0.29,0.00000393,0.252,0.829,119.965,4,1129340
"28lvraTNIN8qiTpoIK7m8Z","True Stories","AP Dhillon, Shinda Kahlon","2023-10-18 00:00:00.000000000",false,117972,0.725,0.658,1,-8.906,1,0.268,0.299,0.0000738,0.209,0.443,147.936,4,1129339
"4VosVUajzm6nzGlSb6nP3L","Check It Out","Parmish Verma, Paradox","2023-10-18 00:00:00.000000000",false,195957,0.923,0.705,8,-4.548,0,0.26,0.0992,0.00000412,0.198,0.587,94.022,4,1129338
"0cUdmruT6kjxa5KpteSdwc","Nahin Milta","Bayaan","2023-10-18 00:00:00.000000000",false,285656,0.325,0.378,10,-12.695,1,0.0436,0.856,0.000412,0.102,0.242,119.691,4,1129337
"1aL9518P5G72N92b48tuKw","Summer High","AP Dhillon","2023-10-18 00:00:00.000000000",false,177391,0.86,0.541,1,-6.51,0,0.0325,0.165,0.163,0.0663,0.952,114.984,4,1129336
"3B9CL5t32mM2SDdps2IhYM","Guli Mata","Saad Lamjarred, Shreya Ghoshal, Rajat Nagpal","2023-10-18 00:00:00.000000000",false,235574,0.589,0.749,8,-6.115,0,0.066,0.501,0.00000245,0.343,0.604,151.522,3,1129335
"0645eBDehHcqfiF15hscQV","Janiye (from the Netflix Film ""Chor Nikal Ke Bhaga"")","Vishal Mishra, Rashmeet Kaur","2023-10-18 00:00:00.000000000",false,223390,0.578,0.444,8,-11.447,0,0.0644,0.44,0,0.146,0.36,76.032,4,1129334
"5qolX8ncpZ8R6TfKbvTzbA","Downers At Dusk","Talha Anjum, Umair","2023-10-18 00:00:00.000000000",true,256000,0.856,0.447,9,-7.86,1,0.102,0.744,0,0.108,0.391,120.069,4,1129333
"6qrifdo7QINdPQr80IelGi","Iraaday","Rovalio, Abdul Hannan","2023-10-18 00:00:00.000000000",false,133305,0.737,0.458,6,-5.805,1,0.0317,0.601,0.00000698,0.138,0.456,89.993,4,1129332
"5h1BN75CEh8wdSwE1xrbSe","Slow Dancing","V","2023-10-18 00:00:00.000000000",false,187026,0.579,0.63,8,-7.758,1,0.058,0.257,0.00462,0.0986,0.552,155.96,4,1129331
"7xpZ1artTVaHabv93yK77N","Kamlee","SARRB, Starboy X","2023-10-18 00:00:00.000000000",false,209032,0.56,0.628,7,-7.36,0,0.131,0.298,0.000142,0.0556,0.622,93.178,4,1129330
"73K33p4Vyz9koXGqmL5eFs","Malang Sajna","Sachet Tandon, Parampara Tandon, Kumaar, Sachet-Parampara","2023-10-18 00:00:00.000000000",false,161041,0.739,0.716,10,-4.964,1,0.037,0.232,0,0.33,0.871,113.943,4,1129341
"4D8eFUu6Hvulrq6CGqGaLR","Khayaal","Talwiinder, NDS","2023-10-18 00:00:00.000000000",false,162018,0.626,0.593,5,-5.234,0,0.241,0.312,0.00000238,0.171,0.421,66.682,5,1129355
"5BKKKNwrebowaMoUdBaNby","Tu Aake Dekhle","King","2023-10-18 00:00:00.000000000",false,270000,0.72,0.681,11,-8.042,1,0.0941,0.375,0,0.17,0.13,95.949,4,1129356
"2uWZ7EGddFlA1DJ3Rzzvs2","Bachke Bachke (feat. Yarah)","Karan Aujla, Ikky, Yarah","2023-10-18 00:00:00.000000000",false,210117,0.665,0.541,3,-5.864,0,0.0861,0.394,0,0.393,0.461,88.086,4,1129357
"1acVBP8BcK6LTeNeFjfxnh","seasons","wave to earth","2023-10-18 00:00:00.000000000",false,256000,0.333,0.275,7,-10.638,1,0.0272,0.78,0.0587,0.218,0.16,59.157,4,1129382
"7jaW3zW1UquUY4I2j7OoAZ","Silly Hoes","CK YG, HELLMERRY","2023-10-18 00:00:00.000000000",true,179080,0.73,0.578,1,-7.057,1,0.0601,0.535,0.00000139,0.106,0.186,88.974,4,1129381
"4AULw1VRyJP17zMvwgTIUs","Umaasa","Calein","2023-10-18 00:00:00.000000000",false,335624,0.627,0.433,9,-9.868,1,0.0232,0.295,0.393,0.332,0.353,96.016,4,1129380
"47OFMuRu5lzJHRbtEXPBbs","Uhaw (Tayong Lahat)","Dilaw","2023-10-18 00:00:00.000000000",false,241185,0.635,0.724,5,-6.662,1,0.0716,0.28,0.00000383,0.105,0.316,135.927,4,1129379
"1t2gvCG4jH1kYE9sX2PrRs","Nahuhulog","Jed Baruelo","2023-10-18 00:00:00.000000000",false,227262,0.612,0.389,4,-12.725,0,0.0578,0.837,0.00461,0.306,0.348,125.091,4,1129378
"7b89Ffklm3xh4GI37vlZDZ","Tingin","Cup of Joe, Janine","2023-10-18 00:00:00.000000000",false,222298,0.624,0.769,4,-6.277,1,0.0498,0.21,0.000147,0.106,0.466,105.099,4,1129377
"01qFKNWq73UfEslI0GvumE","3D (feat. Jack Harlow)","Jung Kook, Jack Harlow","2023-10-18 00:00:00.000000000",true,201812,0.853,0.824,1,-3.287,1,0.103,0.0322,0,0.0859,0.888,108.044,4,1129376
"47sq83n5WN22ZzYnGn8aTy","Mahika","Adie, Janine Berdin","2023-10-18 00:00:00.000000000",false,201951,0.635,0.451,7,-7.406,1,0.0391,0.742,0,0.139,0.601,81.976,4,1129375
"3gRhGExNITCqVo0mCyqp3m","WELCOME2DTQ","Hev Abi","2023-10-18 00:00:00.000000000",true,179115,0.857,0.421,1,-8.178,1,0.0679,0.0269,0.00000634,0.327,0.0775,120.014,4,1129374
"61DuXKQqvXkxcrAIiNLIgR","Saan?","Maki","2023-10-18 00:00:00.000000000",false,206500,0.596,0.785,4,-4.282,0,0.0363,0.186,0,0.165,0.695,120.022,4,1129373
"0uZFcsx96wzbixsULmrg8o","Pasilyo","SunKissed Lola","2023-10-18 00:00:00.000000000",false,270250,0.71,0.61,2,-4.674,1,0.0351,0.415,0.0000267,0.181,0.404,120.032,3,1129372
"6t4krDdBmRmcRH7mb8wPRL","Gusto feat. Al James","Zack Tabudlo, Al James","2023-10-18 00:00:00.000000000",false,260000,0.608,0.695,10,-5.307,0,0.0333,0.038,0,0.0939,0.203,83.965,4,1129371
"2K0CH6BtfBtY7wMnsKIuzo","Lihim","Arthur Miguel","2023-10-18 00:00:00.000000000",false,246346,0.48,0.538,8,-8.297,1,0.0398,0.596,0.000229,0.206,0.392,207.924,3,1129370
"7x9aauaA9cu6tyfpHnqDLo","Seven (feat. Latto) (Explicit Ver.)","Jung Kook, Latto","2023-10-18 00:00:00.000000000",true,184400,0.802,0.832,11,-4.107,1,0.0434,0.311,0,0.0815,0.89,124.997,4,1129368
"4XSIv5hJzP6kEQqsLli1eE","Kisame","rhodessa","2023-10-18 00:00:00.000000000",false,212608,0.578,0.305,0,-9.798,0,0.0258,0.954,0.0578,0.23,0.197,99.914,4,1129367
"0mtkRIAOueeXqHpyahIbtJ","Raining In Manila","Lola Amour","2023-10-18 00:00:00.000000000",false,291070,0.715,0.699,8,-6.815,0,0.0501,0.544,0.0000374,0.0795,0.612,114.994,4,1129366
"01iNOMVE89uKaurFTDZX2Y","homebdy (feat. Madman Stan)","DĖMI, slimedemidemislime, Madman Stan","2023-10-18 00:00:00.000000000",false,141762,0.747,0.441,3,-6.946,0,0.105,0.0872,0,0.167,0.714,121.925,4,1129365
"3kdDccXEVz0snh6mcL4eFj","YK","Cean Jr.","2023-10-18 00:00:00.000000000",false,170263,0.717,0.353,6,-7.872,1,0.0349,0.224,0,0.0721,0.538,118.005,4,1129363
"2BLdelIp46CHvKkyWeqZHL","ERE","juan karlos","2023-10-18 00:00:00.000000000",true,284812,0.48,0.571,7,-7.818,1,0.042,0.526,0.000213,0.232,0.257,146.051,4,1129362
"2oenSXLDbWVaaL7QjSGYj5","Lalkara","Diljit Dosanjh, Intense, Sultaan","2023-10-18 00:00:00.000000000",false,160500,0.85,0.557,0,-4.503,0,0.0431,0.0365,0.00000208,0.131,0.468,96.99,4,1129361
"5XseQZ9TGr06Rv1Ye6wCu0","Dhundhala","Yashraj, Dropped Out, Talwiinder","2023-10-18 00:00:00.000000000",false,182400,0.641,0.449,5,-9.568,0,0.162,0.133,0.0000639,0.139,0.491,99.899,4,1129360
